tsne_1,tsne_2,label
39.9094,-18.400375,L
9.000195,-57.0076,L
34.836063,-18.10299,L
39.084415,-18.70823,L
37.459717,-14.853093,L
35.016586,-17.811312,L
35.775326,-18.3686,L
41.96936,-18.25738,L
41.423203,-14.997174,L
40.208027,-18.35091,L
41.755867,-17.965809,L
43.453552,-17.282333,L
37.533413,-14.547359,L
37.771915,-18.610546,L
38.76812,-18.21219,L
40.92119,-18.295416,L
41.496674,-18.05714,L
43.106068,-17.403086,L
37.605556,-14.625833,L
38.1838,-14.305888,L
35.099876,-18.104918,L
36.6644,-18.307907,L
37.8486,-18.547312,L
39.701206,-18.400394,L
40.871414,-18.021708,L
40.94068,-18.273838,L
39.065674,-18.091978,L
42.49829,-17.610619,L
43.54753,-17.340181,L
40.51171,-13.707192,L
37.70291,-18.864983,L
41.337345,-18.075632,L
40.080315,-18.506083,L
36.196033,-16.350056,L
40.536667,-13.842483,L
37.914185,-17.524961,L
36.113758,-18.60618,L
43.88504,-17.598843,L
38.533684,-13.889978,L
40.731518,-13.106075,L
38.07435,-18.391432,L
40.759956,-18.303186,L
35.57292,-17.314707,L
38.434807,-14.4599085,L
36.955864,-17.995876,L
38.840252,-18.760101,L
41.93034,-17.769787,L
-13.474743,53.618744,M
-22.532934,47.8951,M
-12.9585285,53.956474,M
-22.111446,47.86274,M
-13.341664,49.97928,M
-14.85258,55.725235,M
-22.207962,48.257973,M
-14.271586,54.768627,M
-22.00402,47.493103,M
-14.287143,54.804707,M
-13.46267,47.622818,M
-13.196876,53.294823,M
-22.330444,48.14781,M
-17.92241,45.05093,M
-22.147324,47.836826,M
-14.636977,55.513763,M
-13.275457,48.064175,M
-13.857816,53.994545,M
-22.115498,47.763065,M
-13.732563,52.715607,M
-13.43343,53.966877,M
-13.440641,47.148075,M
-13.331347,50.613365,M
-21.67503,47.42192,M
-13.305419,53.284252,M
-20.284101,46.36914,M
-12.832338,50.230392,M
-22.602432,48.20687,M
-16.761593,45.532207,M
-13.067478,49.012524,M
-18.578188,45.60583,M
-12.868024,51.01582,M
-21.41871,47.076298,M
-13.421558,49.791424,M
-14.873988,54.963745,M
-19.193357,46.247723,M
-13.179511,54.112877,M
-21.304646,47.788326,M
-13.786613,53.505505,M
-19.37208,45.95807,M
-13.009536,52.733585,M
-21.38153,48.333942,M
-13.815049,50.185135,M
-13.599026,53.10537,M
-15.387132,56.273293,M
-12.738544,50.474968,M
-14.175668,53.86804,M
-18.099525,45.094887,M
-13.4433775,47.911346,M
-14.517378,54.46741,M
-22.223495,48.713604,M
-14.357418,55.02026,M
-19.96377,45.965233,M
-12.836792,50.645054,M
-20.204172,45.80482,M
-13.769236,48.125698,M
-13.10358,52.5093,M
-21.551554,46.2911,M
-12.855011,49.919453,M
-19.960026,46.10158,M
-13.5890665,54.133213,M
-15.056651,55.189774,M
-15.386,56.26493,M
-13.009387,50.014767,M
-19.725327,45.788395,M
-13.707766,48.391945,M
-18.248999,45.032616,M
-12.742974,51.202168,M
-21.071688,45.988304,M
-13.321211,49.26922,M
-18.14562,45.725433,M
-13.116721,52.24948,M
-19.579865,46.014458,M
-12.691167,49.647232,M
-22.102173,47.585587,M
-13.38694,53.72362,M
-19.721018,46.51798,M
-13.131688,51.882637,M
-19.685835,46.24327,M
-13.184037,50.988853,M
-20.988783,47.940975,M
-13.755721,54.09637,M
-13.425255,47.373287,M
-13.437224,53.63458,M
-22.714325,48.85998,M
-15.302334,56.175682,M
-13.167627,48.563637,M
-14.723939,55.451244,M
-22.211483,47.44023,M
-13.694552,54.346596,M
-12.969608,48.279106,M
-18.869379,45.56967,M
-12.734798,50.431118,M
-18.940863,45.442356,M
-13.387468,48.401897,M
-18.047218,45.551094,M
-12.782763,50.14818,M
-18.481009,45.44317,M
-13.1748,48.96093,M
-18.116205,44.902725,M
-13.838512,47.601967,M
-17.07044,45.51528,M
-13.390859,53.18665,M
20.380949,21.863203,N
26.674398,20.958073,N
18.78169,22.661024,N
22.452816,16.392624,N
18.711233,22.406086,N
23.394772,21.486305,N
22.85955,16.253418,N
25.085775,16.354603,N
20.9592,21.993738,N
26.829388,20.093567,N
24.011429,16.094336,N
20.370272,22.223692,N
27.116852,20.984377,N
18.136349,22.84593,N
22.647299,21.442053,N
26.672573,20.50143,N
22.826431,16.24328,N
18.46228,23.103216,N
25.863476,20.584467,N
24.177935,16.079302,N
23.053177,21.653603,N
27.77473,20.628025,N
18.428154,23.087515,N
22.85385,21.466127,N
27.499805,20.596851,N
17.58012,23.302536,N
23.089735,21.373098,N
22.580982,21.443861,N
25.968603,20.770895,N
28.250391,20.11743,N
19.974447,22.309416,N
24.996527,21.098286,N
24.611723,16.24001,N
22.748545,21.413776,N
22.843304,16.277405,N
18.030155,22.557842,N
25.343903,21.141966,N
17.904129,23.384598,N
23.929262,21.260311,N
24.11349,16.127306,N
25.600069,21.191769,N
19.151161,22.662434,N
26.405615,20.84091,N
18.515697,23.16876,N
24.578663,21.041563,N
22.128756,16.594248,N
19.101236,22.891062,N
27.081999,20.769386,N
19.959549,22.36142,N
27.074389,20.891989,N
17.622377,23.003479,N
25.654106,21.316008,N
18.573036,22.588736,N
24.347736,21.126274,N
24.332323,16.143724,N
21.726526,21.74599,N
23.166561,21.055767,N
23.248007,16.15269,N
20.046787,22.109158,N
27.248135,20.52487,N
18.92128,22.687065,N
22.588373,21.33252,N
27.08451,20.499352,N
22.854788,16.230692,N
28.273045,20.064806,N
23.939768,16.05664,N
18.438425,22.488037,N
23.959484,21.22659,N
27.045048,20.360788,N
24.779224,16.171032,N
17.79981,22.708942,N
21.359303,21.948889,N
23.966305,16.313787,N
20.284311,22.169512,N
25.897497,21.264032,N
17.362059,22.94007,N
18.74524,22.36497,N
24.694668,21.207033,N
25.036285,16.35032,N
22.194294,21.581514,N
27.543083,20.501339,N
17.79982,23.203175,N
23.376968,21.34215,N
28.211607,20.168543,N
24.46392,16.029917,N
20.299,22.401957,N
22.578821,16.324396,N
24.309963,16.044344,N
18.241125,23.014954,N
21.182375,21.831089,N
23.18976,20.804998,N
25.752,21.08925,N
27.259327,20.50625,N
18.87304,22.892859,N
26.75646,20.79561,N
25.010603,16.289068,N
21.209593,21.811895,N
26.236153,20.67498,N
23.207483,16.072403,N
19.840267,22.481554,N
22.879911,16.229414,N
-18.302706,-49.122284,O
-12.401044,-51.666615,O
-16.197954,-55.213493,O
-18.087559,-50.209293,O
-13.341369,-51.951515,O
-13.413747,-52.131783,O
-16.241676,-55.23343,O
-17.187538,-49.165546,O
-19.585566,-50.457466,O
-12.789021,-50.759464,O
-12.837165,-51.82459,O
-16.911135,-55.52111,O
-18.035372,-55.477894,O
-17.492281,-48.955585,O
-18.90777,-49.68499,O
-16.355158,-53.185093,O
-16.920776,-55.951244,O
-17.398127,-50.800117,O
-14.611144,-53.915104,O
-15.724947,-54.071053,O
-17.000671,-55.308445,O
-19.008678,-49.662514,O
-12.743047,-50.732906,O
-18.364904,-48.64093,O
-12.837451,-51.954723,O
-16.522202,-48.664574,O
-12.939807,-52.664413,O
-15.826916,-55.71235,O
-17.033255,-48.56944,O
-17.396473,-48.233143,O
-18.382002,-49.729343,O
-19.286045,-50.064964,O
-15.744693,-53.82459,O
-18.016476,-55.420544,O
-15.85191,-48.5461,O
-13.844373,-52.649223,O
-16.619997,-48.497158,O
-15.057368,-54.805984,O
-18.029873,-55.46941,O
-18.725264,-49.212013,O
-16.307304,-55.944794,O
-18.946157,-49.710487,O
-15.865122,-56.182198,O
-17.421597,-48.774353,O
-12.783617,-50.25119,O
-12.67111,-51.67289,O
-14.713831,-54.54206,O
-15.737582,-48.54764,O
-19.536428,-50.51832,O
-12.988087,-52.1372,O
-13.218982,-52.509186,O
-15.590294,-54.471287,O
-17.59151,-55.63172,O
-17.050816,-48.542343,O
-17.064535,-55.7234,O
-18.034082,-49.655964,O
-19.165264,-49.73255,O
-18.830954,-55.011707,O
-17.26461,-55.771812,O
-17.267761,-55.381348,O
-15.746015,-48.97386,O
-12.842375,-51.832714,O
-13.013501,-52.040867,O
-12.870824,-51.042645,O
-14.907421,-54.331383,O
-15.532744,-48.66883,O
-17.762249,-55.565937,O
-19.582993,-49.76852,O
-14.546895,-53.270073,O
-12.690604,-51.980698,O
-16.664255,-55.56848,O
-17.56781,-50.321846,O
-12.415867,-51.94083,O
-15.103711,-53.623055,O
-16.146824,-54.917595,O
-17.789906,-49.619244,O
-19.830193,-50.67336,O
-15.522666,-48.50582,O
-16.140947,-54.5112,O
-14.478034,-49.320007,O
-18.56289,-50.192932,O
-15.802379,-48.482567,O
-16.999067,-48.393406,O
-17.494667,-48.30362,O
-16.71672,-48.388527,O
-19.769367,-50.62671,O
-14.466391,-53.609978,O
-15.807036,-54.75054,O
-16.106956,-48.725525,O
-19.794569,-50.851753,O
-16.150122,-54.686844,O
-13.980972,-51.947895,O
-13.40001,-52.62208,O
-16.343126,-55.169212,O
-16.754608,-55.386295,O
-15.775588,-48.501358,O
-18.970743,-49.843132,O
-13.041722,-51.792217,O
-13.671363,-53.15251,O
-14.425854,-49.49179,O
32.924206,45.41202,P
25.602293,42.633583,P
31.038313,37.71133,P
32.799664,45.369846,P
32.34602,45.512962,P
27.786179,44.725307,P
34.496918,40.509796,P
31.468987,37.536503,P
31.77993,45.583256,P
34.318066,42.12003,P
33.92718,45.01643,P
33.635067,40.3078,P
30.766235,38.242897,P
31.03334,38.130127,P
28.805428,37.840004,P
30.5235,45.58463,P
27.479746,44.423008,P
34.421825,41.67663,P
29.579973,38.396835,P
31.248459,45.49458,P
31.975872,45.394787,P
33.70916,44.54861,P
31.417534,38.84527,P
26.87012,43.406986,P
26.193111,42.50702,P
25.541271,41.00248,P
25.47919,41.200462,P
34.084435,40.278618,P
29.03047,37.95403,P
33.203312,45.363018,P
31.234789,37.52438,P
31.245173,45.824,P
30.52854,45.305138,P
28.58302,45.676193,P
25.433706,41.692863,P
26.70336,42.631733,P
27.270746,42.995155,P
26.867289,42.998047,P
26.243822,42.593212,P
34.278217,39.251484,P
33.484737,45.137333,P
34.67287,40.712704,P
25.32082,40.49969,P
30.683165,37.925613,P
31.426544,45.6799,P
27.973835,45.013893,P
34.11814,40.772984,P
30.94127,38.14038,P
29.298548,45.504375,P
28.228464,44.605103,P
32.494255,45.07792,P
30.844847,45.983135,P
32.684532,39.46678,P
31.549976,45.280334,P
30.513708,45.371994,P
33.68132,39.751072,P
33.631927,39.865715,P
32.78586,38.510677,P
34.042038,39.97245,P
33.36135,38.61227,P
33.60887,39.387127,P
31.720726,38.353924,P
31.868937,38.550003,P
33.651974,45.048107,P
32.946274,45.30792,P
33.25919,45.262024,P
30.2515,44.95555,P
29.364716,44.647224,P
26.583311,43.417778,P
33.95692,39.96211,P
30.746056,38.035885,P
33.313343,45.259254,P
28.001822,42.681347,P
27.170218,42.776176,P
33.52442,39.71477,P
28.711206,38.74984,P
29.743114,44.70548,P
26.99678,43.921352,P
32.796165,40.091347,P
29.4322,38.281246,P
31.223747,37.679554,P
32.236496,38.209476,P
29.010136,38.580738,P
27.411346,44.610462,P
34.009544,41.552956,P
26.151258,41.493332,P
29.75157,44.253635,P
26.240166,43.857838,P
33.12256,39.385612,P
32.02826,38.48422,P
30.351683,38.87107,P
33.297966,45.14145,P
28.646639,45.580242,P
33.936157,40.073055,P
25.428785,40.11491,P
25.409248,41.102215,P
33.638767,39.52175,P
34.46765,41.621902,P
32.390606,39.494007,P
30.864601,45.444004,P
27.641375,42.941315,P
30.418604,45.02955,P
25.88938,41.977795,P
25.948019,41.591366,P
29.701445,44.815804,P
26.11306,41.926556,P
27.678831,42.986874,P
25.759281,41.70259,P
26.280056,42.201176,P
27.651667,43.001373,P
25.66187,41.941364,P
26.190493,41.63689,P
34.481388,41.25757,P
30.896317,38.455822,P
30.377348,37.57054,P
28.009035,45.276867,P
26.567001,42.531246,P
34.20352,41.453785,P
31.123625,37.95253,P
29.66175,45.523087,P
26.606558,42.28849,P
33.01297,39.78417,P
30.039696,37.854866,P
29.217365,45.700626,P
25.320057,40.696438,P
-1.986911,-30.732458,Q
-3.3164883,-30.390621,Q
-6.5933943,-35.072525,Q
-6.647542,-33.75662,Q
-2.5767868,-39.001564,Q
-6.5758076,-34.839066,Q
-2.9065938,-28.827682,Q
-6.50945,-35.281857,Q
-2.101616,-37.13091,Q
-1.9546791,-36.31468,Q
-6.3744936,-33.26738,Q
-3.0461261,-28.56267,Q
-2.4960923,-29.369629,Q
-2.1448643,-31.378986,Q
-3.3363767,-30.831255,Q
-1.8621253,-35.534004,Q
-2.521959,-37.102665,Q
-1.6307106,-36.03199,Q
-2.3509963,-37.83965,Q
-2.262035,-35.605778,Q
-2.263443,-33.829723,Q
-2.3493707,-33.48902,Q
-2.3038769,-33.246056,Q
-2.8965518,-30.51456,Q
-1.9740535,-32.72652,Q
-2.152437,-36.03509,Q
-1.8984617,-34.716473,Q
-2.0796745,-34.66824,Q
-1.9805788,-37.38631,Q
-2.4393466,-38.421356,Q
-6.6096473,-32.95036,Q
-17.202038,20.65223,Q
-3.326913,-29.891748,Q
-6.4637237,-35.584953,Q
-2.878958,-31.318855,Q
-6.619651,-34.43272,Q
-6.8206067,-33.604397,Q
-6.3138227,-32.756565,Q
-2.52766,-38.855602,Q
-2.8940964,-37.216248,Q
-2.080517,-36.45864,Q
-2.5329425,-38.52496,Q
-5.660679,-34.269657,Q
-2.9855554,-32.69915,Q
-3.08234,-29.549473,Q
-2.6026301,-30.787046,Q
-2.0455518,-30.984406,Q
-2.3543947,-32.904682,Q
-2.3784997,-38.09249,Q
-2.0746932,-36.2504,Q
-2.2369244,-36.684715,Q
-2.1921864,-35.55639,Q
-2.364851,-33.93576,Q
-2.9564903,-31.798626,Q
-3.239401,-30.242752,Q
-3.4494236,-28.892197,Q
-2.53265,-38.70866,Q
-2.6705308,-38.897823,Q
-6.741976,-33.68534,Q
-2.6264565,-39.052933,Q
-2.1533444,-37.93079,Q
-6.457041,-33.47726,Q
-6.2964816,-34.52275,Q
-1.9206448,-31.121742,Q
-1.6279349,-32.23025,Q
-1.9685826,-32.76255,Q
-3.7435064,-30.801794,Q
-6.8517303,-34.319756,Q
-3.889678,-29.526426,Q
-6.7013817,-34.77728,Q
-6.0691495,-34.524853,Q
-1.0359424,-32.840923,Q
-1.9297993,-34.83938,Q
-3.0459335,-32.376698,Q
-2.0472684,-32.105186,Q
-3.2506049,-29.449657,Q
-2.5442324,-33.37714,Q
-4.889432,-30.332674,Q
-6.3156734,-32.82943,Q
-6.165877,-34.489445,Q
-3.161496,-28.992823,Q
-6.7525206,-34.585663,Q
-3.068243,-28.749756,Q
-3.0340517,-29.178843,Q
-3.018023,-29.209509,Q
-1.9399005,-30.421574,Q
-2.4782045,-30.443655,Q
-2.1157556,-31.521639,Q
-2.5019672,-30.453249,Q
-6.4953036,-35.647648,Q
-2.8247411,-29.673925,Q
-1.0404395,-32.566124,Q
-2.1885817,-36.440166,Q
-2.141549,-35.59542,Q
-1.503632,-35.964558,Q
-4.8614163,-31.996418,Q
-1.4625877,-31.4361,Q
-2.0942829,-38.388226,Q
-2.6598728,-37.996197,Q
-2.604266,-37.94167,Q
-1.6835188,-37.20585,Q
-6.272918,-33.33682,Q
-2.5035145,-38.899967,Q
36.12262,-37.334846,R
32.611916,-36.000656,R
34.909412,-33.756557,R
36.73621,-40.83019,R
31.663866,-37.43441,R
37.030457,-39.68391,R
35.25048,-35.32197,R
36.442078,-40.55653,R
35.76341,-35.44177,R
37.380383,-42.750626,R
36.7894,-38.428635,R
37.5602,-41.90893,R
31.575485,-38.38295,R
35.78713,-35.84466,R
37.069897,-41.353577,R
31.404291,-37.61712,R
35.566956,-35.011112,R
37.063004,-40.688282,R
33.893177,-36.51832,R
32.02741,-36.537994,R
31.196024,-39.26527,R
37.00928,-39.618324,R
31.785456,-36.90555,R
35.948944,-35.620625,R
37.315304,-41.165596,R
35.971745,-36.08888,R
32.14677,-36.020775,R
31.38486,-39.9448,R
37.386612,-41.066074,R
31.217987,-38.853016,R
36.267986,-37.084503,R
32.285713,-36.15906,R
30.989597,-38.19774,R
36.06807,-37.318268,R
31.202154,-38.65744,R
36.146755,-36.39163,R
32.25953,-36.15831,R
31.028528,-38.39062,R
35.831886,-36.113678,R
37.785686,-41.95182,R
32.64734,-35.59141,R
34.87264,-33.69755,R
37.237698,-41.694473,R
31.254314,-38.93699,R
36.96566,-39.75523,R
31.69984,-38.37997,R
35.5121,-34.693684,R
37.003716,-38.959736,R
30.627192,-38.934357,R
30.936514,-38.357998,R
36.5137,-37.76249,R
30.657146,-38.66434,R
36.76733,-38.598133,R
33.745235,-35.43098,R
30.513338,-39.366356,R
36.04653,-36.302353,R
37.117565,-40.303078,R
33.280823,-36.37902,R
30.899473,-39.2221,R
36.543953,-41.16327,R
31.51203,-40.1149,R
36.835682,-39.23486,R
34.89817,-33.83524,R
37.139824,-41.8517,R
31.62104,-40.38239,R
36.332367,-40.407204,R
35.288147,-35.016262,R
36.011597,-40.809845,R
35.257694,-34.999695,R
36.546867,-37.351093,R
37.707127,-41.65858,R
31.062904,-39.430294,R
36.789253,-41.279633,R
35.62235,-34.978867,R
37.279537,-42.02522,R
31.390495,-39.623066,R
36.53633,-37.400528,R
31.492353,-37.501842,R
35.323807,-35.349873,R
37.584213,-41.861427,R
31.68429,-40.52904,R
37.50097,-41.978554,R
31.28252,-37.79932,R
35.266323,-34.677048,R
37.064667,-41.66523,R
35.044075,-33.89481,R
36.61948,-40.727325,R
31.237259,-39.810932,R
36.037064,-35.850956,R
32.609177,-35.609703,R
31.329458,-39.968235,R
36.50586,-37.348965,R
31.829065,-36.950287,R
35.9043,-35.389263,R
37.155006,-40.721893,R
32.39274,-36.226048,R
34.8418,-33.727726,R
36.72567,-38.07308,R
32.441887,-35.718273,R
35.030247,-33.967358,R
-35.265182,-30.688513,S
-41.361,-38.47153,S
-34.863987,-31.571655,S
-43.161076,-34.813072,S
-39.607815,-30.602804,S
-43.11187,-34.528423,S
-39.363705,-30.692211,S
-34.99967,-31.528427,S
-43.205658,-34.463223,S
-36.135983,-30.590227,S
-41.369354,-38.64248,S
-42.370598,-34.052597,S
-41.2881,-31.71435,S
-34.73586,-30.838675,S
-42.495728,-36.18024,S
-39.313477,-30.472261,S
-41.65981,-38.526115,S
-34.278996,-31.604622,S
-40.768955,-30.850916,S
-37.044403,-30.472195,S
-43.33812,-37.143387,S
-38.10996,-30.533316,S
-42.629692,-36.061253,S
-40.584366,-31.203646,S
-42.91895,-34.063538,S
-37.55533,-30.894543,S
-42.368797,-37.69581,S
-34.742966,-31.39071,S
-40.022747,-30.622066,S
-33.97503,-31.446138,S
-42.27066,-38.867043,S
-37.217068,-30.692812,S
-42.236897,-37.649673,S
-34.336384,-31.412943,S
-42.2909,-37.702473,S
-41.897995,-38.45358,S
-34.93302,-30.973564,S
-42.172836,-37.755314,S
-35.414974,-31.235933,S
-42.93845,-34.719196,S
-41.530624,-38.591442,S
-35.546368,-31.510054,S
-43.224247,-34.162865,S
-42.205753,-37.94831,S
-35.754456,-31.2063,S
-41.062218,-38.503223,S
-34.936855,-31.587555,S
-42.0052,-38.274654,S
-37.371452,-30.429373,S
-42.556667,-37.57023,S
-40.639374,-30.928276,S
-34.831684,-31.014124,S
-39.764854,-30.872324,S
-42.83416,-33.668022,S
-39.803314,-30.733429,S
-42.646282,-34.149506,S
-41.197083,-38.603455,S
-33.995495,-31.40709,S
-40.46993,-30.81443,S
-35.25559,-30.923094,S
-41.47613,-38.279167,S
-34.805775,-31.13975,S
-41.3826,-38.426353,S
-42.778633,-33.385876,S
-40.40247,-30.59919,S
-34.338814,-30.973833,S
-40.30413,-30.756716,S
-42.77236,-35.36179,S
-37.62133,-30.747517,S
-42.035843,-37.3567,S
-37.976864,-30.589993,S
-43.21537,-34.716675,S
-41.100616,-31.28392,S
-42.394093,-32.988106,S
-38.52558,-30.567661,S
-37.924355,-30.735075,S
-42.886536,-34.780853,S
-39.98353,-30.615723,S
-34.030315,-31.190723,S
-40.560112,-31.151579,S
-42.801792,-33.535713,S
-37.65348,-30.432438,S
-41.90365,-37.448586,S
-42.55602,-33.60295,S
-42.276535,-36.828987,S
-42.76538,-33.88627,S
-41.924686,-37.76495,S
-38.971497,-30.848291,S
-42.523922,-33.876858,S
-37.582928,-30.652758,S
-42.442936,-34.19808,S
-38.68755,-30.748137,S
-42.528927,-35.222454,S
-37.844788,-30.468723,S
-42.220634,-37.38919,S
-35.813637,-30.580908,S
-42.341476,-38.05972,S
-34.918312,-31.117466,S
-41.73736,-38.49317,S
-34.505398,-31.255882,S
47.588665,2.8857965,T
48.067406,2.6805017,T
53.983517,-0.44750294,T
48.520695,2.3346725,T
50.78622,1.0989279,T
53.74869,-0.26320422,T
59.271984,-1.0581098,T
58.367813,-1.1887347,T
58.996353,-1.1247394,T
51.492462,4.6514893,T
44.772045,5.1339316,T
44.887524,5.2558475,T
45.90794,4.3734083,T
47.17357,3.3998542,T
44.278843,5.8595166,T
47.18939,3.3901849,T
49.27492,1.9303397,T
45.528732,4.424465,T
49.5993,1.7063148,T
53.677017,-0.5520324,T
52.200718,0.58419037,T
57.671585,-1.2228724,T
52.861343,6.4787707,T
42.77807,7.5668807,T
46.45575,3.803841,T
50.63419,1.2942375,T
54.825005,-0.6572206,T
57.807163,-1.5321082,T
58.902943,-1.0969982,T
59.296017,-0.9726898,T
42.749687,8.08681,T
45.056694,4.081168,T
58.887627,-1.139227,T
42.62007,7.8273635,T
43.90108,9.657082,T
43.522335,9.264206,T
49.00008,2.1576147,T
54.282276,-0.8563285,T
54.096832,0.36155576,T
53.073296,0.41740704,T
57.119347,-1.179379,T
42.65256,8.424313,T
42.995083,7.4003553,T
42.97258,7.283773,T
44.24657,5.4299016,T
44.89368,4.8403454,T
49.61808,1.6974435,T
54.113552,-0.3064296,T
59.44402,-1.0638856,T
43.680798,6.49823,T
44.53471,5.4773636,T
52.81481,0.32161084,T
59.282593,-1.0966215,T
46.625786,3.7605603,T
44.35546,5.7058144,T
51.487236,0.80906385,T
55.410915,-0.72904235,T
54.26271,-0.16262859,T
53.89998,-0.08785266,T
55.49304,-0.7290128,T
56.078262,-0.9280529,T
42.696434,8.370319,T
44.040005,5.708337,T
47.298164,3.2659466,T
53.01184,0.27186885,T
58.578075,-1.114285,T
42.8252,7.6190076,T
45.80699,4.424198,T
50.055893,1.638328,T
58.040134,-1.3061286,T
52.99591,6.476452,T
42.747845,7.9428115,T
53.067444,6.431944,T
42.591324,8.166996,T
43.12306,7.217879,T
47.921524,2.6829667,T
53.7849,0.28126374,T
59.06085,-1.0380559,T
57.868282,-1.3121891,T
52.289318,4.145849,T
43.562927,6.3360863,T
46.63912,3.7978964,T
48.798798,2.3470137,T
53.657257,0.038355786,T
42.762573,7.883008,T
53.124573,6.375536,T
51.633987,0.67415524,T
57.088814,-1.2430782,T
59.398006,-0.9968067,T
43.277576,7.0729804,T
47.382412,3.149975,T
54.101524,-0.067343146,T
56.370026,-1.0097431,T
59.240665,-1.1443236,T
42.80397,7.467997,T
42.926353,7.5312757,T
47.303574,3.222026,T
55.11742,-0.7233885,T
57.9666,-1.1817675,T
52.94732,6.4919786,T
-44.456528,23.587185,U
-41.197124,22.017467,U
-48.074627,18.050999,U
-44.350014,18.224016,U
-49.890263,19.42342,U
-42.557224,23.850018,U
-48.006218,18.542107,U
-46.129284,23.466915,U
-41.456314,22.041706,U
-46.311096,17.925438,U
-46.538387,23.058996,U
-43.518055,23.376692,U
-41.315613,21.354692,U
-46.46955,17.701612,U
-43.13138,23.663584,U
-47.82089,18.206133,U
-42.99215,19.035597,U
-49.46147,19.154749,U
-47.357967,17.426872,U
-42.58707,19.44623,U
-41.51167,21.83386,U
-44.408607,18.233593,U
-45.609516,23.683182,U
-42.729023,22.578669,U
-46.944923,18.368889,U
-42.377804,22.872364,U
-46.741684,18.124243,U
-49.597607,19.078148,U
-43.699448,18.675072,U
-41.719475,22.638252,U
-42.323795,19.87238,U
-47.9504,18.795057,U
-41.321087,22.371372,U
-41.538612,21.079498,U
-43.35054,18.899534,U
-48.59574,18.825205,U
-45.4996,23.75325,U
-48.25835,18.57848,U
-44.016144,23.819113,U
-46.280262,18.366747,U
-41.25016,21.596725,U
-46.879745,18.57031,U
-44.01906,23.588167,U
-44.789356,18.207405,U
-43.233738,22.836002,U
-41.407684,21.538387,U
-47.479355,18.502945,U
-45.617195,23.701412,U
-42.895836,23.311611,U
-45.473064,18.04746,U
-45.911087,23.61148,U
-45.12637,23.66548,U
-47.954773,19.430082,U
-44.62289,23.668837,U
-41.467026,21.492561,U
-47.05244,18.389864,U
-42.97546,22.989902,U
-42.686584,19.362476,U
-46.869522,17.749268,U
-45.956543,23.478045,U
-49.74211,19.101994,U
-43.241657,24.272816,U
-49.55327,18.746777,U
-47.05781,18.075838,U
-42.662937,23.777502,U
-46.66807,17.992775,U
-46.56891,23.079826,U
-42.025333,22.636206,U
-43.895763,18.513689,U
-47.09764,17.997604,U
-44.69691,18.061998,U
-43.91698,23.627083,U
-48.53167,18.892393,U
-45.7858,23.641855,U
-49.756256,19.1654,U
-42.762787,23.159819,U
-48.088463,18.478203,U
-45.987705,17.868954,U
-44.44012,23.714739,U
-49.812813,19.057917,U
-45.25005,18.001371,U
-41.969025,23.363384,U
-49.18627,18.48697,U
-43.595963,18.751867,U
-50.08464,19.466408,U
-44.328526,18.481747,U
-41.61161,22.493822,U
-47.54256,17.915854,U
-43.60287,23.644407,U
-41.560863,21.52111,U
-45.325687,18.231129,U
-43.215187,23.463026,U
-47.358437,18.532213,U
-50.193462,19.65648,U
-44.770493,18.332748,U
-42.190838,23.066126,U
-44.02584,18.428217,U
-50.14234,19.517208,U
-42.619038,19.43353,U
-43.634243,22.056498,U
-30.11585,-7.1423116,V
-37.980114,0.15460892,V
-32.205254,0.90779865,V
-30.43529,-7.647443,V
-30.358414,-7.577385,V
-37.86484,0.037074167,V
-30.155153,-2.1634755,V
-30.904774,-4.387467,V
-30.590576,-5.9044943,V
-30.556292,-6.351243,V
-30.289934,-5.4319386,V
-37.969925,0.5690897,V
-31.80729,-1.2213327,V
-31.56407,-0.6743832,V
-30.343851,-5.6765146,V
-37.551952,0.97676015,V
-38.27375,-0.026641108,V
-30.180735,-2.1919096,V
-30.36793,-7.29694,V
-38.12212,-0.32366285,V
-32.270447,1.0082426,V
-37.8031,-0.26822156,V
-30.716974,-1.8598169,V
-35.66383,1.5868254,V
-37.079334,1.6296155,V
-30.334875,-1.4847468,V
-30.2648,-6.591533,V
-30.578772,-5.8738933,V
-36.361553,1.3937886,V
-36.66492,2.0759733,V
-37.96887,-0.07257331,V
-38.325226,-0.17895702,V
-31.059675,-2.4570417,V
-30.331173,-5.5533595,V
-30.356695,-6.9233904,V
-30.328186,-7.361128,V
-36.81165,2.4160743,V
-37.383812,0.6326948,V
-31.35146,-0.4111023,V
-30.877844,-3.492881,V
-30.283014,-6.1370125,V
-36.38105,2.2519848,V
-36.8451,1.926356,V
-37.785263,0.9720609,V
-38.01614,0.34909925,V
-31.531248,0.10173118,V
-30.441164,-3.7101002,V
-37.548306,0.5434667,V
-37.899647,0.23602867,V
-31.115396,-1.7479686,V
-31.798182,-1.1478595,V
-30.951496,-3.451417,V
-37.114864,0.05885211,V
-30.35855,-4.2658095,V
-35.84036,1.5079421,V
-31.70185,0.32676664,V
-31.478079,-0.2909695,V
-31.314003,-1.9785062,V
-30.614159,-5.431314,V
-36.08747,1.7399358,V
-37.667446,-0.04119399,V
-30.619764,-3.2713711,V
-30.224787,-7.346962,V
-37.100937,2.0008714,V
-31.534288,-1.4595791,V
-30.749256,-5.030787,V
-30.797726,-2.6113446,V
-32.05152,-1.6648054,V
-31.125166,-2.0790393,V
